Distribution,Model,Seed,Epoch,Test Log-Likelihood,Tail KL Divergence
Zero-Inflated NB,NSB (Ours),2,40,-2.444136619567871,0.01692666160849937
Zero-Inflated NB,NSB (Ours),2,41,-2.4418158531188965,0.010344730327312675
Zero-Inflated NB,NSB (Ours),2,42,-2.4428067207336426,0.0054876905367632735
Zero-Inflated NB,NSB (Ours),2,43,-2.4548773765563965,0.012532868292114271
Zero-Inflated NB,NSB (Ours),2,44,-2.4412102699279785,0.006341493642007182
Zero-Inflated NB,NSB (Ours),2,45,-2.447345495223999,0.007828199354771045
Zero-Inflated NB,NSB (Ours),2,46,-2.4437007904052734,0.007460193012135039
Zero-Inflated NB,NSB (Ours),2,47,-2.4414844512939453,0.005994917105486554
Zero-Inflated NB,NSB (Ours),2,48,-2.4432997703552246,0.005679910723097679
Zero-Inflated NB,NSB (Ours),2,49,-2.4441864490509033,0.005539287819709306
Zero-Inflated NB,NSB (Ours),2,50,-2.4418866634368896,0.006049496838795995
Zero-Inflated NB,Softmax NN (Fair),2,0,-5.131091594696045,1.2666783427195463
Zero-Inflated NB,Softmax NN (Fair),2,1,-4.505877494812012,0.8438637889295881
Zero-Inflated NB,Softmax NN (Fair),2,2,-3.9474332332611084,0.5551849111566128
Zero-Inflated NB,Softmax NN (Fair),2,3,-3.419205665588379,0.37714806810363694
Zero-Inflated NB,Softmax NN (Fair),2,4,-2.965210437774658,0.27099822555777114
Zero-Inflated NB,Softmax NN (Fair),2,5,-2.6645772457122803,0.20469544546110555
Zero-Inflated NB,Softmax NN (Fair),2,6,-2.5434391498565674,0.15331653207916487
Zero-Inflated NB,Softmax NN (Fair),2,7,-2.5039122104644775,0.11707897304836257
Zero-Inflated NB,Softmax NN (Fair),2,8,-2.488562822341919,0.09187637089693643
Zero-Inflated NB,Softmax NN (Fair),2,9,-2.4806969165802,0.07398451087080282
Zero-Inflated NB,Softmax NN (Fair),2,10,-2.4737792015075684,0.06227417952256565
Zero-Inflated NB,Softmax NN (Fair),2,11,-2.470045804977417,0.055185861077589354
Zero-Inflated NB,Softmax NN (Fair),2,12,-2.4635751247406006,0.04689349014800642
Zero-Inflated NB,Softmax NN (Fair),2,13,-2.46134877204895,0.042611831848850076
Zero-Inflated NB,Softmax NN (Fair),2,14,-2.458181858062744,0.03913935799898723
Zero-Inflated NB,Softmax NN (Fair),2,15,-2.456441879272461,0.03516634275436025
Zero-Inflated NB,Softmax NN (Fair),2,16,-2.455559492111206,0.033455718988390525
Zero-Inflated NB,Softmax NN (Fair),2,17,-2.4535512924194336,0.029626823439838038
Zero-Inflated NB,Softmax NN (Fair),2,18,-2.4533944129943848,0.02711486237162509
Zero-Inflated NB,Softmax NN (Fair),2,19,-2.4502265453338623,0.02520380793899067
Zero-Inflated NB,Softmax NN (Fair),2,20,-2.4513115882873535,0.025380937315493624
Zero-Inflated NB,Softmax NN (Fair),2,21,-2.4527716636657715,0.026031341009455575
Zero-Inflated NB,Softmax NN (Fair),2,22,-2.4525108337402344,0.025150794630759265
Zero-Inflated NB,Softmax NN (Fair),2,23,-2.451892137527466,0.02415817673128202
Zero-Inflated NB,Softmax NN (Fair),2,24,-2.450897455215454,0.023491833217470143
Zero-Inflated NB,Softmax NN (Fair),2,25,-2.4500975608825684,0.021499108661535895
Zero-Inflated NB,Softmax NN (Fair),2,26,-2.450129985809326,0.022183589771081938
Zero-Inflated NB,Softmax NN (Fair),2,27,-2.4508910179138184,0.02151303198609838
Zero-Inflated NB,Softmax NN (Fair),2,28,-2.449167013168335,0.020089388463825585
Zero-Inflated NB,Softmax NN (Fair),2,29,-2.447751760482788,0.0198194222997905
Zero-Inflated NB,Softmax NN (Fair),2,30,-2.446099042892456,0.01841573387341202
Zero-Inflated NB,Softmax NN (Fair),2,31,-2.448017120361328,0.018166950376947485
Zero-Inflated NB,Softmax NN (Fair),2,32,-2.447732448577881,0.018302773157506447
Zero-Inflated NB,Softmax NN (Fair),2,33,-2.4459261894226074,0.016819648937042728
Zero-Inflated NB,Softmax NN (Fair),2,34,-2.445417881011963,0.01740541734244979
Zero-Inflated NB,Softmax NN (Fair),2,35,-2.4467968940734863,0.01762656133054603
Zero-Inflated NB,Softmax NN (Fair),2,36,-2.448718309402466,0.018264916153422465
Zero-Inflated NB,Softmax NN (Fair),2,37,-2.4446957111358643,0.017434180322675876
Zero-Inflated NB,Softmax NN (Fair),2,38,-2.4445927143096924,0.017116528074158508
Zero-Inflated NB,Softmax NN (Fair),2,39,-2.445408821105957,0.016955965993017453
Zero-Inflated NB,Softmax NN (Fair),2,40,-2.4473206996917725,0.016915410715409755
Zero-Inflated NB,Softmax NN (Fair),2,41,-2.4442012310028076,0.017483051482085392
Zero-Inflated NB,Softmax NN (Fair),2,42,-2.4448606967926025,0.01707007701842595
Zero-Inflated NB,Softmax NN (Fair),2,43,-2.4456489086151123,0.01673292269986679
Zero-Inflated NB,Softmax NN (Fair),2,44,-2.444026231765747,0.01671191929418749
Zero-Inflated NB,Softmax NN (Fair),2,45,-2.445176839828491,0.01639373433729852
Zero-Inflated NB,Softmax NN (Fair),2,46,-2.4459340572357178,0.01693531119263294
Zero-Inflated NB,Softmax NN (Fair),2,47,-2.44492769241333,0.01743971586966084
Zero-Inflated NB,Softmax NN (Fair),2,48,-2.445396900177002,0.01733088493091056
Zero-Inflated NB,Softmax NN (Fair),2,49,-2.4444870948791504,0.016810072541797227
Zero-Inflated NB,Softmax NN (Fair),2,50,-2.44522762298584,0.017728773612641056
Zero-Inflated NB,Softmax NN,2,0,-4.908034324645996,1.3213455073090223
Zero-Inflated NB,Softmax NN,2,1,-3.5775532722473145,0.4802114869837787
Zero-Inflated NB,Softmax NN,2,2,-2.7773289680480957,0.2486073031376907
Zero-Inflated NB,Softmax NN,2,3,-2.5278875827789307,0.15131227653887908
Zero-Inflated NB,Softmax NN,2,4,-2.4874398708343506,0.09145440494875323
Zero-Inflated NB,Softmax NN,2,5,-2.471558094024658,0.06389081849485213
Zero-Inflated NB,Softmax NN,2,6,-2.464596748352051,0.050206079985222134
Zero-Inflated NB,Softmax NN,2,7,-2.460052728652954,0.04283650976623793
Zero-Inflated NB,Softmax NN,2,8,-2.457554817199707,0.036227687925410146
Zero-Inflated NB,Softmax NN,2,9,-2.4540157318115234,0.030766245100056485
Zero-Inflated NB,Softmax NN,2,10,-2.4500794410705566,0.027687854198537993
Zero-Inflated NB,Softmax NN,2,11,-2.451154947280884,0.027689995483037536
Zero-Inflated NB,Softmax NN,2,12,-2.449755907058716,0.02508251022584563
Zero-Inflated NB,Softmax NN,2,13,-2.4482903480529785,0.02329357141209782
Zero-Inflated NB,Softmax NN,2,14,-2.447324752807617,0.020544940901111596
Zero-Inflated NB,Softmax NN,2,15,-2.451004981994629,0.02258676626137649
Zero-Inflated NB,Softmax NN,2,16,-2.4470531940460205,0.020114394619339677
Zero-Inflated NB,Softmax NN,2,17,-2.4440550804138184,0.01964804745234845
Zero-Inflated NB,Softmax NN,2,18,-2.445943832397461,0.021141411296969614
Zero-Inflated NB,Softmax NN,2,19,-2.4468090534210205,0.019313377082422305
Zero-Inflated NB,Softmax NN,2,20,-2.4484944343566895,0.0194289911700563
Zero-Inflated NB,Softmax NN,2,21,-2.44614315032959,0.01821922892180818
Zero-Inflated NB,Softmax NN,2,22,-2.4464564323425293,0.01781103117311129
Zero-Inflated NB,Softmax NN,2,23,-2.4433388710021973,0.017337068151797072
Zero-Inflated NB,Softmax NN,2,24,-2.4487998485565186,0.018064925503688413
Zero-Inflated NB,Softmax NN,2,25,-2.444389581680298,0.016529696952568496
Zero-Inflated NB,Softmax NN,2,26,-2.4482948780059814,0.018566628215051284
Zero-Inflated NB,Softmax NN,2,27,-2.4433295726776123,0.018908349058352758
Zero-Inflated NB,Softmax NN,2,28,-2.4465694427490234,0.01799258991343557
Zero-Inflated NB,Softmax NN,2,29,-2.4455254077911377,0.017325104625758876
Zero-Inflated NB,Softmax NN,2,30,-2.4466850757598877,0.019068920180699733
Zero-Inflated NB,Softmax NN,2,31,-2.445255756378174,0.017744489159951967
Zero-Inflated NB,Softmax NN,2,32,-2.4465115070343018,0.017741279003790265
Zero-Inflated NB,Softmax NN,2,33,-2.446119546890259,0.017485785525732704
Zero-Inflated NB,Softmax NN,2,34,-2.446258068084717,0.018147512004252166
Zero-Inflated NB,Softmax NN,2,35,-2.4478845596313477,0.01770730311419248
Zero-Inflated NB,Softmax NN,2,36,-2.445474863052368,0.018607226977554948
Zero-Inflated NB,Softmax NN,2,37,-2.448227882385254,0.018117638234366587
Zero-Inflated NB,Softmax NN,2,38,-2.444389581680298,0.016829582771661303
Zero-Inflated NB,Softmax NN,2,39,-2.446777582168579,0.01843088103002772
Zero-Inflated NB,Softmax NN,2,40,-2.4489009380340576,0.020082852580952982
Zero-Inflated NB,Softmax NN,2,41,-2.447038173675537,0.01911952517636905
Zero-Inflated NB,Softmax NN,2,42,-2.4466423988342285,0.01839397492745588
Zero-Inflated NB,Softmax NN,2,43,-2.4459664821624756,0.01937887179124735
Zero-Inflated NB,Softmax NN,2,44,-2.446728229522705,0.017477337266882668
Zero-Inflated NB,Softmax NN,2,45,-2.44381046295166,0.01870246519338704
Zero-Inflated NB,Softmax NN,2,46,-2.4442899227142334,0.019702837357794482
Zero-Inflated NB,Softmax NN,2,47,-2.4460151195526123,0.017851452144625052
Zero-Inflated NB,Softmax NN,2,48,-2.446579694747925,0.018397096973024184
Zero-Inflated NB,Softmax NN,2,49,-2.4498212337493896,0.018626179832783914
Zero-Inflated NB,Softmax NN,2,50,-2.4500646591186523,0.019745754981545436
Zero-Inflated NB,Poisson,3,0,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,1,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,2,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,3,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,4,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,5,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,6,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,7,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,8,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,9,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,10,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,11,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,12,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,13,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,14,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,15,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,16,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,17,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,18,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,19,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,20,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,21,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,22,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,23,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,24,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,25,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,26,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,27,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,28,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,29,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,30,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,31,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,32,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,33,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,34,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,35,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,36,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,37,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,38,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,39,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,40,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,41,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,42,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,43,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,44,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,45,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,46,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,47,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,48,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,49,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Poisson,3,50,-9.090666666504427,4.363384251885374
Zero-Inflated NB,Negative Binomial,3,0,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,1,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,2,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,3,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,4,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,5,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,6,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,7,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,8,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,9,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,10,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,11,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,12,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,13,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,14,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,15,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,16,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,17,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,18,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,19,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,20,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,21,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,22,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,23,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,24,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,25,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,26,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,27,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,28,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,29,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,30,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,31,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,32,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,33,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,34,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,35,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,36,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,37,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,38,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,39,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,40,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,41,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,42,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,43,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,44,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,45,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,46,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,47,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,48,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,49,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,Negative Binomial,3,50,-2.6261949259286608,0.3459916895043833
Zero-Inflated NB,NSB (Ours),3,0,-6.302173137664795,7.728277739193261
Zero-Inflated NB,NSB (Ours),3,1,-2.544625997543335,0.1545442895833355
Zero-Inflated NB,NSB (Ours),3,2,-2.4918224811553955,0.08220071822012265
Zero-Inflated NB,NSB (Ours),3,3,-2.4808168411254883,0.0718636007855893
Zero-Inflated NB,NSB (Ours),3,4,-2.4776768684387207,0.06434257797051172
Zero-Inflated NB,NSB (Ours),3,5,-2.4746158123016357,0.05933194705506305
Zero-Inflated NB,NSB (Ours),3,6,-2.4689548015594482,0.054377421025561354
Zero-Inflated NB,NSB (Ours),3,7,-2.4652373790740967,0.049497065168974425
Zero-Inflated NB,NSB (Ours),3,8,-2.4633395671844482,0.044690941657037166
Zero-Inflated NB,NSB (Ours),3,9,-2.459716796875,0.03869551668366032
Zero-Inflated NB,NSB (Ours),3,10,-2.4551331996917725,0.029095992079716967
Zero-Inflated NB,NSB (Ours),3,11,-2.4470279216766357,0.019634256289260427
Zero-Inflated NB,NSB (Ours),3,12,-2.4492785930633545,0.009956618129194714
Zero-Inflated NB,NSB (Ours),3,13,-2.4467313289642334,0.017294972073860777
Zero-Inflated NB,NSB (Ours),3,14,-2.4513068199157715,0.014694151063247068
Zero-Inflated NB,NSB (Ours),3,15,-2.455172300338745,0.013305421659458597
Zero-Inflated NB,NSB (Ours),3,16,-2.445962905883789,0.010024986534954695
Zero-Inflated NB,NSB (Ours),3,17,-2.4470884799957275,0.013171103867411875
Zero-Inflated NB,NSB (Ours),3,18,-2.446226119995117,0.013415184858551494
Zero-Inflated NB,NSB (Ours),3,19,-2.445239782333374,0.010505676241059423
Zero-Inflated NB,NSB (Ours),3,20,-2.445939064025879,0.009866918409733638
Zero-Inflated NB,NSB (Ours),3,21,-2.446010112762451,0.011877619282950079
Zero-Inflated NB,NSB (Ours),3,22,-2.4532554149627686,0.010411446368749043
Zero-Inflated NB,NSB (Ours),3,23,-2.444762945175171,0.008579494750894992
Zero-Inflated NB,NSB (Ours),3,24,-2.4451255798339844,0.007533270629186635
Zero-Inflated NB,NSB (Ours),3,25,-2.4470951557159424,0.008579641855519612
Zero-Inflated NB,NSB (Ours),3,26,-2.4501655101776123,0.010629155463180202
Zero-Inflated NB,NSB (Ours),3,27,-2.4546172618865967,0.013700650786247288
Zero-Inflated NB,NSB (Ours),3,28,-2.445922613143921,0.007613370876595763
Zero-Inflated NB,NSB (Ours),3,29,-2.4445202350616455,0.006955089328598319
Zero-Inflated NB,NSB (Ours),3,30,-2.45686674118042,0.00915066461300886
Zero-Inflated NB,NSB (Ours),3,31,-2.4433021545410156,0.010057512134539768
Zero-Inflated NB,NSB (Ours),3,32,-2.447073459625244,0.006554791183643766
Zero-Inflated NB,NSB (Ours),3,33,-2.4436235427856445,0.011989565541769859
Zero-Inflated NB,NSB (Ours),3,34,-2.4485137462615967,0.01159832080052583
Zero-Inflated NB,NSB (Ours),3,35,-2.4425857067108154,0.0065545418027828
Zero-Inflated NB,NSB (Ours),3,36,-2.441606044769287,0.008592719604748972
Zero-Inflated NB,NSB (Ours),3,37,-2.4523608684539795,0.00777693435898266
Zero-Inflated NB,NSB (Ours),3,38,-2.454108238220215,0.00774692736841754
Zero-Inflated NB,NSB (Ours),3,39,-2.442176580429077,0.004607534555139528
Zero-Inflated NB,NSB (Ours),3,40,-2.447033405303955,0.007915386131247776
Zero-Inflated NB,NSB (Ours),3,41,-2.444237470626831,0.005661393484347365
Zero-Inflated NB,NSB (Ours),3,42,-2.445923328399658,0.006917833004414834
Zero-Inflated NB,NSB (Ours),3,43,-2.446831464767456,0.008173365937730402
Zero-Inflated NB,NSB (Ours),3,44,-2.451610803604126,0.011082138134507572
Zero-Inflated NB,NSB (Ours),3,45,-2.444593906402588,0.005339895808848855
Zero-Inflated NB,NSB (Ours),3,46,-2.4439756870269775,0.005538517879717219
Zero-Inflated NB,NSB (Ours),3,47,-2.4411394596099854,0.004317617788687454
Zero-Inflated NB,NSB (Ours),3,48,-2.440321922302246,0.0035940320128750357
Zero-Inflated NB,NSB (Ours),3,49,-2.443666934967041,0.007209814825761731
Zero-Inflated NB,NSB (Ours),3,50,-2.442322015762329,0.005720427170785749
Zero-Inflated NB,Softmax NN (Fair),3,0,-4.7343292236328125,1.203402730578691
Zero-Inflated NB,Softmax NN (Fair),3,1,-4.132635593414307,0.8093224569083783
Zero-Inflated NB,Softmax NN (Fair),3,2,-3.594102621078491,0.5288385124806555
Zero-Inflated NB,Softmax NN (Fair),3,3,-3.125786781311035,0.3550062365694182
Zero-Inflated NB,Softmax NN (Fair),3,4,-2.7749927043914795,0.25227549862840176
Zero-Inflated NB,Softmax NN (Fair),3,5,-2.5891408920288086,0.18518670672589757
Zero-Inflated NB,Softmax NN (Fair),3,6,-2.5215227603912354,0.13711298841139127
Zero-Inflated NB,Softmax NN (Fair),3,7,-2.497387170791626,0.10452374813380809
Zero-Inflated NB,Softmax NN (Fair),3,8,-2.485133171081543,0.0831531697401064
Zero-Inflated NB,Softmax NN (Fair),3,9,-2.4762518405914307,0.06830427165496573
Zero-Inflated NB,Softmax NN (Fair),3,10,-2.4705071449279785,0.05712729650822566
Zero-Inflated NB,Softmax NN (Fair),3,11,-2.463954210281372,0.049178813556194724
Zero-Inflated NB,Softmax NN (Fair),3,12,-2.4615116119384766,0.04204597815880181
Zero-Inflated NB,Softmax NN (Fair),3,13,-2.4585554599761963,0.039824885494938254
Zero-Inflated NB,Softmax NN (Fair),3,14,-2.456693649291992,0.03536411270777972
Zero-Inflated NB,Softmax NN (Fair),3,15,-2.457202672958374,0.03272987744086431
Zero-Inflated NB,Softmax NN (Fair),3,16,-2.455064058303833,0.031169162572688286
Zero-Inflated NB,Softmax NN (Fair),3,17,-2.4510552883148193,0.027155880076273717
Zero-Inflated NB,Softmax NN (Fair),3,18,-2.4525911808013916,0.027930221461930492
Zero-Inflated NB,Softmax NN (Fair),3,19,-2.4518632888793945,0.024790456119478936
Zero-Inflated NB,Softmax NN (Fair),3,20,-2.4525206089019775,0.02569665394972567
Zero-Inflated NB,Softmax NN (Fair),3,21,-2.4505937099456787,0.024148270440890202
Zero-Inflated NB,Softmax NN (Fair),3,22,-2.450103521347046,0.02308840739438345
Zero-Inflated NB,Softmax NN (Fair),3,23,-2.4492032527923584,0.02185138349944844
Zero-Inflated NB,Softmax NN (Fair),3,24,-2.4479072093963623,0.020316850292771922
Zero-Inflated NB,Softmax NN (Fair),3,25,-2.448523998260498,0.019996108826885226
Zero-Inflated NB,Softmax NN (Fair),3,26,-2.446854829788208,0.02018591805504538
Zero-Inflated NB,Softmax NN (Fair),3,27,-2.448612689971924,0.019064897263621528
Zero-Inflated NB,Softmax NN (Fair),3,28,-2.4477858543395996,0.018364528988156537
Zero-Inflated NB,Softmax NN (Fair),3,29,-2.4465491771698,0.01896911921202361
Zero-Inflated NB,Softmax NN (Fair),3,30,-2.4472670555114746,0.018790904631122346
Zero-Inflated NB,Softmax NN (Fair),3,31,-2.4480321407318115,0.01893167143229442
Zero-Inflated NB,Softmax NN (Fair),3,32,-2.448240280151367,0.01880528647528693
Zero-Inflated NB,Softmax NN (Fair),3,33,-2.4483065605163574,0.01896335292915273
Zero-Inflated NB,Softmax NN (Fair),3,34,-2.4476733207702637,0.018067396911174854
Zero-Inflated NB,Softmax NN (Fair),3,35,-2.4480602741241455,0.017989355515963455
Zero-Inflated NB,Softmax NN (Fair),3,36,-2.4466748237609863,0.016922679958229762
Zero-Inflated NB,Softmax NN (Fair),3,37,-2.4481706619262695,0.018385284088119055
Zero-Inflated NB,Softmax NN (Fair),3,38,-2.4460675716400146,0.017607871748645837
Zero-Inflated NB,Softmax NN (Fair),3,39,-2.4473164081573486,0.017324400872867712
Zero-Inflated NB,Softmax NN (Fair),3,40,-2.447646379470825,0.017528013213120343
Zero-Inflated NB,Softmax NN (Fair),3,41,-2.4482803344726562,0.01803244001219133
Zero-Inflated NB,Softmax NN (Fair),3,42,-2.4471771717071533,0.018157075451038788
Zero-Inflated NB,Softmax NN (Fair),3,43,-2.4475595951080322,0.01832363318323233
Zero-Inflated NB,Softmax NN (Fair),3,44,-2.447490930557251,0.018513511913938453
Zero-Inflated NB,Softmax NN (Fair),3,45,-2.4473955631256104,0.018229924101048577
Zero-Inflated NB,Softmax NN (Fair),3,46,-2.4464781284332275,0.01846908724279402
Zero-Inflated NB,Softmax NN (Fair),3,47,-2.4455368518829346,0.016784990242836553
Zero-Inflated NB,Softmax NN (Fair),3,48,-2.4489848613739014,0.019270310153252816
Zero-Inflated NB,Softmax NN (Fair),3,49,-2.4474003314971924,0.017824349575991293
Zero-Inflated NB,Softmax NN (Fair),3,50,-2.44726300239563,0.018181449403477455
Zero-Inflated NB,Softmax NN,3,0,-5.016269683837891,1.2787371422853415
Zero-Inflated NB,Softmax NN,3,1,-3.734924793243408,0.48864923249539566
Zero-Inflated NB,Softmax NN,3,2,-2.8807783126831055,0.26116765329765673
Zero-Inflated NB,Softmax NN,3,3,-2.5453925132751465,0.1627988777473719
Zero-Inflated NB,Softmax NN,3,4,-2.4946131706237793,0.09723863984393663
Zero-Inflated NB,Softmax NN,3,5,-2.4745543003082275,0.06585929751317689
Zero-Inflated NB,Softmax NN,3,6,-2.4665839672088623,0.05187295887081572
Zero-Inflated NB,Softmax NN,3,7,-2.461103916168213,0.04110108617394698
Zero-Inflated NB,Softmax NN,3,8,-2.4551591873168945,0.0350186378520027
Zero-Inflated NB,Softmax NN,3,9,-2.453922748565674,0.0297707163030465
Zero-Inflated NB,Softmax NN,3,10,-2.452754020690918,0.027975776134014783
Zero-Inflated NB,Softmax NN,3,11,-2.451159715652466,0.02571494882047078
Zero-Inflated NB,Softmax NN,3,12,-2.4496798515319824,0.022885965289978053
Zero-Inflated NB,Softmax NN,3,13,-2.449014663696289,0.022712262090172047
Zero-Inflated NB,Softmax NN,3,14,-2.45000958442688,0.024083059777892404
Zero-Inflated NB,Softmax NN,3,15,-2.4520163536071777,0.02268832373419506
Zero-Inflated NB,Softmax NN,3,16,-2.447922945022583,0.018658984707169937
Zero-Inflated NB,Softmax NN,3,17,-2.4459264278411865,0.019706113560649535
